,dataset_id,dataset_name
1032,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1033,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1034,36e76662-60b8-4193-8a70-1bfd4f6938d0,Single-cell multiomic profiling of human lungs across age groups
1035,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1036,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1037,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1038,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1039,c192289b-0bb2-4697-8979-7fa8d8596223,Combined samples
1040,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1041,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1042,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1043,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1044,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1045,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1046,35e1369a-3368-4f3b-8869-9381713a1cf6,All cells
1047,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1048,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1049,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1050,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1051,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1052,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1053,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1054,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1055,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1056,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1057,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1058,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1059,6a8fed21-f31c-4578-b2b0-401f1704f02a,Single-cell longitudinal analysis of SARS-CoV-2 infection in human bronchial epithelial cells
1060,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1061,450678ba-320f-406f-864a-f573877d547d,Lung
1062,450678ba-320f-406f-864a-f573877d547d,Lung
1063,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1064,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1065,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1066,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1067,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1068,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1069,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1070,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1071,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1072,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1073,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1074,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1075,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1076,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1077,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1078,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1079,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1080,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1081,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1082,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1083,450678ba-320f-406f-864a-f573877d547d,Lung
1084,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1085,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
1086,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1087,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1088,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1089,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1090,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1091,8c252ce7-6fa8-4971-9986-8899831869ed,Lung Parenchyma
1092,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1093,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1094,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1095,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1096,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1097,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1098,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1099,36e76662-60b8-4193-8a70-1bfd4f6938d0,Single-cell multiomic profiling of human lungs across age groups
1100,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1101,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1102,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1103,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1104,450678ba-320f-406f-864a-f573877d547d,Lung
1105,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1106,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1107,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1108,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1109,36e76662-60b8-4193-8a70-1bfd4f6938d0,Single-cell multiomic profiling of human lungs across age groups
1110,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1111,35e1369a-3368-4f3b-8869-9381713a1cf6,All cells
1112,450678ba-320f-406f-864a-f573877d547d,Lung
1113,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1114,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1115,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1116,35e1369a-3368-4f3b-8869-9381713a1cf6,All cells
1117,4b397d75-9eb9-4527-835d-28929822ce7f,The single-cell lung cancer atlas (LuCA) -- core atlas
1118,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1119,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1120,36e76662-60b8-4193-8a70-1bfd4f6938d0,Single-cell multiomic profiling of human lungs across age groups
1121,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
1122,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1123,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1124,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1125,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1126,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1127,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1128,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1129,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1130,6e5762f5-da13-43d6-8bb3-b0726c7eb64a,Spleen
1131,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1132,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1133,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1134,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1135,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1136,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1137,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1138,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1139,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1140,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1141,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1142,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1143,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1144,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1145,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1146,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
1147,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1148,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1149,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1150,6e5762f5-da13-43d6-8bb3-b0726c7eb64a,Spleen
1151,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1152,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1153,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1154,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1155,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1156,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1157,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1158,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1159,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1160,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1161,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1162,6e5762f5-da13-43d6-8bb3-b0726c7eb64a,Spleen
1163,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1164,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1165,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1166,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1167,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1168,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1169,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1170,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1171,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1172,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1173,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1174,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
1175,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1176,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1177,6e5762f5-da13-43d6-8bb3-b0726c7eb64a,Spleen
1178,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1179,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1180,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
1181,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1182,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1183,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1184,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1185,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1186,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1187,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1188,6e5762f5-da13-43d6-8bb3-b0726c7eb64a,Spleen
1189,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1190,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1191,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1192,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1193,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1194,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1195,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1196,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1197,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1198,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1199,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1200,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1201,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1202,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1203,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1204,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
1205,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1206,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1207,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1208,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1209,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1210,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1211,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1212,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1213,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1214,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1215,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1216,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1217,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1218,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1219,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1220,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1221,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
1222,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1223,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1224,0426a463-6233-403a-b9b8-730dc616fbc9,3 healthy young and 3 healthy old bone marrow donors (Reference sample)
1225,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1226,8e4e400f-30f5-429f-bc38-014e76effe1c,"CD34+ Fetal Bone Marrow, Fetal Liver, Cord Blood (CITE-seq)"
1227,963bc3c9-d5cc-47c1-aab7-a2334bf8eb7a,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease
1228,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1229,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1230,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1231,0426a463-6233-403a-b9b8-730dc616fbc9,3 healthy young and 3 healthy old bone marrow donors (Reference sample)
1232,a1c4dbd4-8782-45b6-9a93-8f86775e8d69,Fetal Bone Marrow (10x)
1233,963bc3c9-d5cc-47c1-aab7-a2334bf8eb7a,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease
1234,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
1235,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1236,0426a463-6233-403a-b9b8-730dc616fbc9,3 healthy young and 3 healthy old bone marrow donors (Reference sample)
1237,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1238,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1239,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1240,a1c4dbd4-8782-45b6-9a93-8f86775e8d69,Fetal Bone Marrow (10x)
1241,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1242,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1243,a1c4dbd4-8782-45b6-9a93-8f86775e8d69,Fetal Bone Marrow (10x)
1244,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1245,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1246,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1247,a81eee5a-d41a-47c1-ae9e-50af9024e760,blood and bone marrow from a healthy young donor
1248,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1249,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1250,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1251,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1252,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1253,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1254,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1255,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1256,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1257,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1258,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1259,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1260,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1261,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1262,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1263,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1264,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1265,48ca0889-b466-47d2-9bda-1630dc90f382,Human Fetal Bone Marrow (CITE-seq)
1266,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1267,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
1268,a1c4dbd4-8782-45b6-9a93-8f86775e8d69,Fetal Bone Marrow (10x)
1269,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1270,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
1271,8e4e400f-30f5-429f-bc38-014e76effe1c,"CD34+ Fetal Bone Marrow, Fetal Liver, Cord Blood (CITE-seq)"
1272,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1273,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1274,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1275,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1276,0426a463-6233-403a-b9b8-730dc616fbc9,3 healthy young and 3 healthy old bone marrow donors (Reference sample)
1277,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
1278,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1279,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1280,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1281,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
1282,0426a463-6233-403a-b9b8-730dc616fbc9,3 healthy young and 3 healthy old bone marrow donors (Reference sample)
1283,a1c4dbd4-8782-45b6-9a93-8f86775e8d69,Fetal Bone Marrow (10x)
1284,a1c4dbd4-8782-45b6-9a93-8f86775e8d69,Fetal Bone Marrow (10x)
1285,a1c4dbd4-8782-45b6-9a93-8f86775e8d69,Fetal Bone Marrow (10x)
1286,0426a463-6233-403a-b9b8-730dc616fbc9,3 healthy young and 3 healthy old bone marrow donors (Reference sample)
1287,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
1288,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1289,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
1290,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
1291,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
1292,81f796f8-9c34-4c1c-a5c5-115e7b6c27d3,healthy young bone marrow donor
1293,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
1294,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
